gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,gene_name,start_position,end_position,strand,transcript_biotype,transcript_length,description,sig
GSBRNA2T00109147001,2342.71993978692,1.15616280580474,0.121421302425234,9.52191075793031,1.7002361987711202e-21,1.6918875675177802e-19,LK031799,BnaC08g24100D,1478060,1479960,1,protein_coding,1369,,yes
GSBRNA2T00109149001,340.604933423639,3.33329862696996,0.216544406630238,15.3931411983398,1.81979138903374e-53,9.91120133389904e-51,LK031799,BnaC08g24090D,1482243,1483766,-1,protein_coding,945,,yes
GSBRNA2T00109161001,7.06119105355574,6.15725943512554,2.21485376638959,2.77998463309947,0.0054361470832585,0.0284757008099347,LK031799,BnaC08g24000D,1552801,1555585,1,protein_coding,738,,yes
GSBRNA2T00109167001,1121.90130058986,3.18685477559197,0.640258425061513,4.9774507462136,6.44271690382933e-07,1.090453075518e-05,LK031799,BnaC08g23980D,1573723,1576601,1,protein_coding,1413,,yes
GSBRNA2T00109171001,58.5169256507749,2.10698096633825,0.555062183607118,3.79593679512781,0.0001470869719798,0.0013686066270953,LK031799,BnaC08g23960D,1595956,1598929,1,protein_coding,2050,,yes
GSBRNA2T00109178001,58.925175332273,-1.17783775915443,0.454128053626619,-2.59362474911722,0.009497007862361,0.0445005363801014,LK031799,BnaC08g23900D,1638100,1640400,-1,protein_coding,742,,yes
GSBRNA2T00109189001,61.7651302894523,3.81705043306409,0.63172815190335,6.04223576480422,1.5199314317320702e-09,4.10916701477878e-08,LK031799,BnaC08g23800D,1697378,1697671,1,protein_coding,294,,yes
GSBRNA2T00109274001,53.1618837076274,-2.13950672565007,0.50425920999535,-4.24287089504978,2.20678402318677e-05,0.000260219637793,LK031799,BnaC08g23200D,2135258,2139349,1,protein_coding,2213,,yes
GSBRNA2T00109285001,339.681591469549,-1.18301538292732,0.205898458765205,-5.74562524664821,9.15819381169916e-09,2.17369908295656e-07,LK031799,BnaC08g23110D,2169371,2170694,1,protein_coding,978,,yes
GSBRNA2T00109295001,107.75845929715,-1.4415604957152,0.330899183476751,-4.35649456903686,1.32161970860851e-05,0.0001649968903098,LK031799,BnaC08g23020D,2203605,2205844,1,protein_coding,963,,yes
GSBRNA2T00109300001,99.5963421345762,1.23811274780558,0.375597609609199,3.29638079724153,0.0009793916659906,0.0069249927244424,LK031799,BnaC08g22980D,2222448,2224801,-1,protein_coding,1542,,yes
GSBRNA2T00109316001,92.2765204544974,1.26096096768842,0.491664725996719,2.56467649805904,0.0103272040799512,0.0475146418519344,LK031799,BnaC08g22850D,2314662,2317912,-1,protein_coding,2676,,yes
GSBRNA2T00109328001,12.011693083455,6.92639591326073,1.82567431456671,3.79388363959351,0.0001483091962804,0.0013778118586526,LK031799,BnaC08g22790D,2364033,2364979,1,protein_coding,393,,yes
GSBRNA2T00109334001,6.47698389618731,6.03174265217132,2.32092719146636,2.59885043975054,0.0093536516394034,0.043946961130091,LK031799,BnaC08g22740D,2384262,2384528,-1,protein_coding,267,,yes
GSBRNA2T00109383001,150.950508282195,-1.21475417376381,0.311745572551074,-3.89662045181023,9.75443046961828e-05,0.0009561473633556,LK031799,BnaC08g22380D,2597140,2598643,1,protein_coding,752,,yes
GSBRNA2T00109396001,9.08472879637721,-6.80540634126031,2.33418605410908,-2.91553722946812,0.0035507674060577,0.0201654826799364,LK031799,BnaC08g22260D,2690208,2691466,-1,protein_coding,873,,yes
GSBRNA2T00109409001,11.0352333826809,6.80170839868137,1.86635235611279,3.64438600053414,0.0002680309039791,0.002294361087823,LK031799,BnaC08g22130D,2756659,2757449,1,protein_coding,653,,yes
GSBRNA2T00109433001,26.0584780376352,-4.40453843254518,1.11516794567305,-3.94966377004933,7.82610495164366e-05,0.0007894568810076,LK031916,BnaC09g03340D,7887,9038,-1,protein_coding,1152,,yes
GSBRNA2T00109443001,157.952747938947,1.35974258882065,0.36828290982867,3.69211427555305,0.0002223974886353,0.0019536325474176,LK031916,BnaC09g03260D,43860,46306,1,protein_coding,2361,,yes
GSBRNA2T00109479001,87.2300018295224,-1.12357691780991,0.416401432846524,-2.69830223716843,0.0069694133653615,0.0348008550977151,LK031916,BnaC09g02960D,201997,202185,-1,protein_coding,189,,yes
GSBRNA2T00109481001,213.577643525316,-1.36124914026056,0.27471091519709,-4.95520587263135,7.22537449490526e-07,1.20750854469788e-05,LK031916,BnaC09g02940D,204290,206414,-1,protein_coding,1396,,yes
GSBRNA2T00109495001,212.810296489416,1.30191454139693,0.250537939615335,5.19647660308788,2.03101149712058e-07,3.78520227048147e-06,LK031916,BnaC09g02830D,248243,250917,1,protein_coding,2000,,yes
GSBRNA2T00109510001,1368.42582183188,1.4422107659788,0.142142515045207,10.1462308129283,3.44409172585377e-24,4.1193362977520497e-22,LK031916,BnaC09g02710D,310448,311183,-1,protein_coding,736,,yes
GSBRNA2T00109520001,112.776489709665,2.33673758840547,0.463055531876803,5.04634418022062,4.50343845109625e-07,7.86019292495504e-06,LK031916,BnaC09g02650D,374525,375294,1,protein_coding,737,,yes
GSBRNA2T00109523001,17.4801936402541,3.1180294480825,1.10744633859559,2.81551289612518,0.0048699442349765,0.0260740567356567,LK031916,BnaC09g02630D,396498,397849,1,protein_coding,851,,yes
GSBRNA2T00109529001,104.164430647691,-1.82738909667028,0.400898661223901,-4.55823197586007,5.15860420254792e-06,7.13213276861334e-05,LK031916,BnaC09g02580D,449464,450940,1,protein_coding,1042,,yes
GSBRNA2T00109534001,132.141651598209,-1.10746070377038,0.311939700255946,-3.55023968690651,0.0003848805596695,0.0031265586974675,LK031916,BnaC09g02540D,462790,464984,-1,protein_coding,1303,,yes
GSBRNA2T00109537001,103.211422172533,-1.39810634543059,0.476037793693245,-2.93696501402474,0.0033144149338537,0.0190710284514646,LK031916,BnaC09g02510D,473059,474973,1,protein_coding,945,,yes
GSBRNA2T00109549001,167.677116571827,2.79093861033245,0.402520037721007,6.9336637900916,4.10078609395499e-12,1.56339906840725e-10,LK031916,BnaC09g02410D,520013,523436,-1,protein_coding,2580,,yes
GSBRNA2T00109559001,304.734854703134,1.0935386594367,0.233076897799073,4.69175053281944,2.70877300118287e-06,3.99112184297473e-05,LK031916,BnaC09g02340D,564380,567000,1,protein_coding,1613,,yes
GSBRNA2T00109560001,529.059684261992,-1.5381795986897,0.19605936340998,-7.84547889953722,4.3130436366272304e-15,2.34484268084336e-13,LK031916,BnaC09g02330D,568582,570486,1,protein_coding,1387,,yes
GSBRNA2T00109563001,386.359288215786,1.11030578940551,0.256712601991408,4.32509265533708,1.5246776373074e-05,0.0001879244518046,LK031916,BnaC09g02300D,577064,580251,1,protein_coding,1919,,yes
GSBRNA2T00109572001,198.74692728182,-1.00393207382948,0.23317256626492,-4.30553255003788,1.66584492585278e-05,0.0002033110736936,LK031916,BnaC09g02230D,660146,662702,1,protein_coding,1892,,yes
GSBRNA2T00109583001,75.7448485178647,-2.4896315678066,0.539299072563728,-4.61642100731112,3.90414530161004e-06,5.56682934205027e-05,LK031916,BnaC09g02160D,733966,737621,1,protein_coding,2583,,yes
GSBRNA2T00109608001,275.054777350378,-1.00681262306699,0.281766456927902,-3.57321674852382,0.0003526226453539,0.002899653376105,LK031916,BnaC09g01940D,833979,835720,-1,protein_coding,1245,,yes
GSBRNA2T00109610001,65.0490373612728,1.21378644668674,0.465058939680675,2.60996261574967,0.0090552117782534,0.0428417640007509,LK031916,BnaC09g01920D,846213,853745,1,protein_coding,3966,,yes
GSBRNA2T00109612001,36.1171012057427,1.77418347340912,0.694979703507368,2.55285652869475,0.0106843497020119,0.0488263895319915,LK031916,BnaC09g01900D,868089,869600,-1,protein_coding,1006,,yes
GSBRNA2T00109629001,522.864837770858,-1.14101473099035,0.195089378227819,-5.84867685445134,4.954986299620121e-09,1.22815607188349e-07,LK031916,BnaC09g01780D,916031,917735,-1,protein_coding,1107,,yes
GSBRNA2T00109646001,264.051929675227,2.77533116966643,0.285841511096105,9.70933563506568,2.7512449244344297e-22,2.86387694787672e-20,LK031916,BnaC09g01650D,985707,986873,-1,protein_coding,1167,,yes
GSBRNA2T00109651001,288.656950899548,3.30732857419276,0.620133769279136,5.33325024056876,9.64702209789373e-08,1.91244296701144e-06,LK031916,BnaC09g01610D,1001068,1003818,-1,protein_coding,1411,,yes
GSBRNA2T00109682001,286.399824744023,1.71008175065427,0.299162245416573,5.71623517624372,1.08909984872567e-08,2.55417153680957e-07,LK031916,BnaC09g01360D,1137739,1139520,-1,protein_coding,1629,,yes
GSBRNA2T00109691001,76.6199642376936,1.48455074231151,0.53338263893903,2.78327533356632,0.0053813117510711,0.0282614088498224,LK031916,BnaC09g01270D,1161412,1162654,-1,protein_coding,914,,yes
GSBRNA2T00109692001,159.186780301184,-1.56167313541999,0.291817361802345,-5.35154291634555,8.72074493766757e-08,1.74583761225069e-06,LK031916,BnaC09g01260D,1162951,1165373,-1,protein_coding,1746,,yes
GSBRNA2T00109696001,93.6912300420299,-1.42853069991561,0.517609611455509,-2.75986123190141,0.0057825918339895,0.0299840461817007,LK031916,BnaC09g01230D,1180732,1181220,1,protein_coding,399,BnaUnng01350D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ELD6],yes
GSBRNA2T00109745001,145.795783331814,-1.50061264502144,0.277216352826502,-5.41314619329335,6.19268894795347e-08,1.27963358108473e-06,LK031917,BnaA06g21090D,139305,141310,-1,protein_coding,1581,,yes
GSBRNA2T00109746001,11300.2259366153,-1.00625843605062,0.116428248146455,-8.64273449158869,5.48833594327932e-18,4.05306300489219e-16,LK031917,BnaA06g21100D,142677,143096,1,protein_coding,420,,yes
GSBRNA2T00109778001,142.829401449405,-1.29100193977331,0.30157860703831,-4.28081405525331,1.8621090004048e-05,0.0002240812525462,LK031917,BnaA06g21320D,257479,259541,-1,protein_coding,1740,,yes
GSBRNA2T00109784001,55.3601081069195,-2.09551821978148,0.602604973398084,-3.47743266698393,0.0005062401829747,0.0039564567484022,LK031917,BnaA06g21360D,319841,323425,-1,protein_coding,2010,,yes
GSBRNA2T00109795001,180.689431973171,-1.39606272074335,0.301087478442134,-4.63673457284494,3.53956461119809e-06,5.09822672298636e-05,LK031917,BnaA06g21460D,385359,390425,1,protein_coding,3907,,yes
GSBRNA2T00109836001,101.45459409607,-2.03323886987899,0.510178118513785,-3.98535099036015,6.73804510626269e-05,0.0006922924262033,LK031917,BnaA06g21710D,644852,647135,1,protein_coding,1620,,yes
GSBRNA2T00109882001,75.6170279535854,-2.08984595735527,0.462292525008126,-4.52061377656612,6.16605942686691e-06,8.35829908843232e-05,LK031917,BnaA06g22030D,890948,892517,1,protein_coding,1345,,yes
GSBRNA2T00109883001,942.958821469141,1.23448966632592,0.143097602763116,8.62690668808407,6.30335609303119e-18,4.63809913532943e-16,LK031917,BnaA06g22040D,892577,896077,-1,protein_coding,1990,,yes
GSBRNA2T00109910001,82.379372976148,-2.56761780904175,0.472726988149729,-5.43150248114985,5.58815388445469e-08,1.16577222571085e-06,LK031917,BnaA06g22270D,1034589,1035469,1,protein_coding,867,,yes
GSBRNA2T00109919001,26.2306484704725,8.05263327836133,1.42817408144791,5.63841157948856,1.71625906983607e-08,3.90343351979605e-07,LK031917,BnaA06g22340D,1088846,1092549,1,protein_coding,2223,,yes
GSBRNA2T00109941001,49.8980928454374,2.15050777994955,0.636608888403804,3.37806747458649,0.0007299716681812,0.0054052138375507,LK031917,BnaA06g22490D,1201185,1202370,-1,protein_coding,707,,yes
GSBRNA2T00110070001,11.9101252258791,6.9138212349505,1.80261580997026,3.8354380321698,0.0001253407067043,0.0011894302688641,LK031918,BnaC07g14010D,903199,904099,1,protein_coding,655,,yes
GSBRNA2T00110162001,77.7658937577155,-1.27466593875744,0.415792176118771,-3.06563233261352,0.0021721023331311,0.0134801170229594,LK031919,BnaA10g08070D,353912,357207,1,protein_coding,2167,,yes
GSBRNA2T00110168001,254.504358476676,3.31810611654628,0.881533989042924,3.76401381885312,0.0001672076374501,0.001529618877748,LK031919,BnaA10g08030D,394288,395036,-1,protein_coding,536,,yes
GSBRNA2T00110181001,519.047667101052,-1.32946169875045,0.228840497611931,-5.8095560559607,6.2638718842814305e-09,1.52348453376907e-07,LK031919,BnaA10g07960D,523193,526743,1,protein_coding,2747,,yes
GSBRNA2T00110185001,54.388425076326,1.64528933963972,0.540214426445128,3.04562273626515,0.0023219898554837,0.0142307906354516,LK031919,BnaA10g07930D,542513,544648,-1,protein_coding,1623,,yes
GSBRNA2T00110200001,71.8718497633915,-1.42076489410606,0.41527151187759,-3.42129150078771,0.0006232449220332,0.0047191307099191,LK031919,BnaA10g07860D,639761,643022,1,protein_coding,2369,,yes
GSBRNA2T00110201001,107.746445470607,-1.46117029389438,0.37763966868432,-3.8692182391353,0.0001091848785181,0.0010533241190459,LK031919,BnaA10g07850D,650154,653039,-1,protein_coding,1954,,yes
GSBRNA2T00110212001,31.7161192368205,-3.67754907966569,0.917399200561919,-4.00866828466075,6.10621176622789e-05,0.0006367769797023,LK031919,BnaA10g07760D,726300,728804,1,protein_coding,2505,,yes
GSBRNA2T00110252001,581.482436679999,1.03751965994445,0.170058994896761,6.10093962141968,1.0544673780675101e-09,2.93973745862615e-08,LK031919,BnaA10g07510D,1033194,1034262,1,protein_coding,871,,yes
GSBRNA2T00110320001,86.071654166022,-3.19521317265097,0.467932348312023,-6.82836564767768,8.588745116694759e-12,3.13340229290229e-10,LK031920,BnaC04g23590D,325763,327368,-1,protein_coding,1155,,yes
GSBRNA2T00110340001,57.2909029034313,1.93193093428065,0.708135214965422,2.72819497385818,0.0063681955452257,0.03239812844564,LK031920,BnaC04g23470D,443189,445781,-1,protein_coding,2049,,yes
GSBRNA2T00110357001,37.3602978805014,-2.89421578500556,0.860505371267327,-3.36339072554892,0.0007699130983103,0.0056528561728252,LK031920,BnaC04g23320D,524354,525860,-1,protein_coding,1110,,yes
GSBRNA2T00110369001,107.440268913342,-1.06815342284927,0.34082345337169,-3.13403732132359,0.0017241892485927,0.0111013109536528,LK031920,BnaC04g23230D,617187,618472,1,protein_coding,625,,yes
GSBRNA2T00110394001,10.0848161885955,6.67008766461137,1.9907804555716,3.35048882258401,0.0008066906497013,0.0058769046866277,LK031920,BnaC04g23140D,729140,730550,1,protein_coding,870,,yes
GSBRNA2T00110412001,420.564716341589,-2.26180089857783,0.216323236516229,-10.4556539325268,1.3804319185978602e-25,1.8305427522293702e-23,LK031920,BnaC04g23060D,883407,885001,1,protein_coding,1136,,yes
GSBRNA2T00110458001,61.5240269689529,2.44495257154444,0.635522663460735,3.84715244965532,0.0001194986181667,0.0011414494534217,LK031920,BnaC04g22860D,1153595,1155040,1,protein_coding,1446,,yes
GSBRNA2T00110488001,175.944564161514,-1.01207542997792,0.360450463479803,-2.80780726485217,0.004988006977812,0.0265918054220901,LK031921,BnaC03g36440D,84857,87042,1,protein_coding,1872,,yes
GSBRNA2T00110503001,296.737728085336,-1.61125193429646,0.245424364155963,-6.56516699080675,5.1974582676107e-11,1.72210622958167e-09,LK031921,BnaC03g36570D,161246,162504,-1,protein_coding,1227,,yes
GSBRNA2T00110507001,118.724733411491,-1.56033923701574,0.370187204367756,-4.21500046086316,2.49777679132247e-05,0.0002894962692264,LK031921,BnaC03g36610D,178620,182178,1,protein_coding,1566,,yes
GSBRNA2T00110523001,1268.93189343675,-1.12618071330615,0.142727334655569,-7.89043469510492,3.0113576427642602e-15,1.67142679573228e-13,LK031921,BnaC03g36710D,242320,247869,-1,protein_coding,4340,,yes
GSBRNA2T00110552001,7.823661506942,6.30898765317324,2.42482670065484,2.60183032934661,0.0092727715846319,0.0436375400317055,LK031921,BnaC03g36920D,362135,364946,1,protein_coding,1209,,yes
GSBRNA2T00110671001,928.725146946024,-1.92082165101479,0.162961762585705,-11.7869469533051,4.55764953240492e-32,8.939294656822109e-30,LK031921,BnaC03g37680D,1105626,1108706,-1,protein_coding,2665,,yes
GSBRNA2T00110696001,56.531756981406,3.72228912442412,0.66988012173418,5.55664962081259,2.75002000324682e-08,6.04498991632623e-07,LK031921,BnaC03g37820D,1195162,1197901,-1,protein_coding,1654,,yes
GSBRNA2T00110728001,392.541826186458,1.59171136437557,0.26185218109306,6.07866376262829,1.2118817514274802e-09,3.33891485796408e-08,LK031922,BnaCnng00150D,181881,183534,-1,protein_coding,1074,,yes
GSBRNA2T00110753001,47.7614308226236,-1.77501158726976,0.662040615231739,-2.68112189257216,0.007337578317784,0.0362475655819977,LK031922,BnaCnng00320D,324506,330761,-1,protein_coding,4181,,yes
GSBRNA2T00110756001,498.536366470314,1.02506526316536,0.209470458833546,4.89360298761706,9.90064661878371e-07,1.61004943508181e-05,LK031922,BnaCnng00330D,345602,347253,1,protein_coding,1555,,yes
GSBRNA2T00110770001,24.0761166630567,-3.14870883672489,0.956003721225664,-3.29361566991395,0.0009890763635692,0.0069829478126574,LK031922,BnaCnng00400D,480318,481928,1,protein_coding,1329,,yes
GSBRNA2T00110791001,212.856048974067,-1.61872001208557,0.269573197439556,-6.00475131600769,1.91625383725628e-09,5.08436571634605e-08,LK031922,BnaCnng00500D,647577,652807,1,protein_coding,3515,,yes
GSBRNA2T00110828001,52.6761441226652,1.66833286362951,0.584802076897893,2.85281624251277,0.0043333671423177,0.0237323632891218,LK031922,BnaCnng00710D,901376,903549,-1,protein_coding,1494,,yes
GSBRNA2T00110886001,416.287137308241,1.01958723312768,0.256698028703787,3.97193246195209,7.12919343375504e-05,0.0007279438738962,LK031923,BnaC05g43060D,1433,3517,1,protein_coding,972,,yes
GSBRNA2T00110890001,63.9906189220661,2.5431002035873,0.51474177512929,4.9405358695601,7.79081584060391e-07,1.2949100148801e-05,LK031923,BnaC05g43020D,20828,22621,1,protein_coding,902,,yes
GSBRNA2T00110891001,75.3474615607586,-1.21820925866186,0.462342347222818,-2.63486411309576,0.0084170972553242,0.0404024642333588,LK031923,BnaC05g43010D,25486,25944,-1,protein_coding,459,,yes
GSBRNA2T00110896001,149.562057986324,-1.22889480774629,0.330288202762662,-3.72067423985272,0.000198691600612,0.001773743442958,LK031923,BnaC05g42960D,44721,47527,-1,protein_coding,1584,,yes
GSBRNA2T00110907001,214.020558280619,1.11621843725644,0.248542863042974,4.49105004903498,7.08728929932244e-06,9.44956415233595e-05,LK031923,BnaC05g42890D,76797,79361,1,protein_coding,1830,,yes
GSBRNA2T00110925001,504.874327891986,2.14731692369342,0.248082992969132,8.65563938097364,4.90156099454825e-18,3.6551383753844597e-16,LK031923,BnaC05g42780D,132895,137486,1,protein_coding,2484,,yes
GSBRNA2T00110933001,613.911726251633,1.3128100393709,0.191266248418284,6.86378307844409,6.70604386722361e-12,2.47766184044078e-10,LK031923,BnaC05g42700D,166045,168837,-1,protein_coding,1722,,yes
GSBRNA2T00110934001,78.9102198121161,1.34573023498536,0.520547513824232,2.58522075170213,0.0097316667928873,0.0453908810750373,LK031923,BnaC05g42690D,169723,173021,1,protein_coding,2525,,yes
GSBRNA2T00110971001,168.137513977494,1.06009328273946,0.335225959195768,3.16232455649527,0.0015651501571712,0.0102438406048591,LK031923,BnaC05g42400D,317243,318258,1,protein_coding,1016,40S ribosomal protein S17-3 [Source:Projected from Arabidopsis thaliana (AT3G10610) UniProtKB/Swiss-Prot;Acc:Q9SQZ1],yes
GSBRNA2T00110972001,157.035307221448,1.10127505957306,0.318858838598707,3.4538012633203,0.0005527445452167,0.0042647185066625,LK031923,BnaC05g42390D,318309,319600,1,protein_coding,852,,yes
GSBRNA2T00110973001,112.322437515846,1.06563053019475,0.329536498663312,3.23372535217566,0.0012218689642886,0.0083491413635762,LK031923,BnaC05g42380D,320378,321774,1,protein_coding,1320,,yes
GSBRNA2T00110984001,149.973655034456,1.47744872320396,0.350994597046838,4.20932041585473,2.56139934316009e-05,0.000295802344819,LK031923,BnaC05g42290D,358201,359669,1,protein_coding,732,,yes
GSBRNA2T00111020001,229.100979204988,1.39931412952843,0.269829992838472,5.18591026449052,2.14962302923623e-07,3.99040946927514e-06,LK031923,BnaC05g41990D,567198,570225,1,protein_coding,1571,,yes
